,Unnamed: 0,month,position,artist,album,indicativerevenue,us,uk,de,fr,ca,au,genre
7793,7793,Dec 2012,44,Little Big Town,Tornado,1089.5839999999996,16,-,-,-,-,-,Rock
7794,7794,Dec 2012,45,Ne-Yo,R.E.D,1086.614,23,55,-,125,-,37,Alternative
7795,7795,Dec 2012,46,Trans-Siberian Orchestra,Dreams Of Fireflies (On A Christmas Night) (EP),1025.725,24,-,-,-,-,-,Alternative
7796,7796,Dec 2012,47,Luke Bryan,Tailgates & Tanlines,998.128,28,-,-,-,-,-,Hip-Hop/Rap
7797,7797,Dec 2012,48,Aerosmith,Music From Another Dimension!,987.708,25,77,55,149,19,30,Hip-Hop/Rap
7798,7798,Dec 2012,49,Keyshia Cole,Woman To Woman,980.092,10,-,-,-,-,-,Pop/Rock
7799,7799,Dec 2012,50,Nicki Minaj,Pink Friday: Roman Reloaded,948.087,27,44,-,80,24,-,Pop
7800,7800,Jan 2013,1,Bruno Mars,Unorthodox Jukebox,3579.435,2,5,17,8,2,1,Singer/Songwriter
7801,7801,Jan 2013,2,Taylor Swift,Red,3389.43,1,8,57,154,2,5,Hip-Hop/Rap
7802,7802,Jan 2013,3,One Direction,Take Me Home,3343.235,3,6,56,23,1,5,Country
7803,7803,Jan 2013,4,Pink,The Truth About Love,3262.208,10,11,6,50,6,1,Ska
7804,7804,Jan 2013,5,Rihanna,Unapologetic,3199.701,7,3,8,8,5,11,Rap
7805,7805,Jan 2013,6,Mumford & Sons,Babel,2873.884,2,14,23,-,1,10,Alternative Rap
7806,7806,Jan 2013,7,Led Zeppelin,Celebration Day,2803.775,20,43,3,27,11,15,Pop/Rock
7807,7807,Jan 2013,8,Adele,21,2578.879,16,32,17,5,13,26,Hip-Hop/Rap
7808,7808,Jan 2013,9,Alicia Keys,Girl On Fire,2376.242,9,25,23,27,22,49,Alternative Rap
7809,7809,Jan 2013,10,The Lumineers,The Lumineers,1975.787,8,10,-,-,5,15,Rock
7810,7810,Jan 2013,11,One Direction,Up All Night,1889.123,15,29,-,51,12,25,Hip-Hop/Rap
7811,7811,Jan 2013,12,Maroon 5,Overexposed,1842.976,17,24,-,45,13,29,Hip-Hop/Rap
7812,7812,Jan 2013,13,Lana Del Rey,Born To Die,1824.453,45,17,10,16,-,-,Singer/Songwriter
7813,7813,Jan 2013,14,Original Soundtrack,Les Miserables - Highlights,1806.789,1,-,-,-,3,-,Hip-Hop/Rap
7814,7814,Jan 2013,15,Ed Sheeran,Plus,1797.17,24,3,91,-,18,2,Alternative
7815,7815,Jan 2013,16,The Rolling Stones,GRRR!,1765.929,50,19,12,31,-,12,Rock
7816,7816,Jan 2013,17,Phil Phillips,The World From The Side Of The Moon,1747.318,4,-,-,-,16,-,Pop
7817,7817,Jan 2013,18,Of Monsters And Men,My Head Is An Animal,1707.359,13,39,65,151,4,8,Alternative
7818,7818,Jan 2013,19,Michael Buble,Christmas,1679.073,3,4,2,58,-,1,Pop/Rock
7819,7819,Jan 2013,20,fun.,Some Nights,1672.471,20,9,-,118,29,22,Hip-Hop/Rap
7820,7820,Jan 2013,21,Justin Bieber,Believe,1669.45,11,66,-,193,9,48,Hip-Hop/Rap
7821,7821,Jan 2013,22,Original Soundtrack,Pitch Perfect,1624.204,5,-,52,-,15,9,Singer/Songwriter
7822,7822,Jan 2013,23,T.I.,Trouble Man: Heavy Is The Head,1489.817,2,-,-,-,-,-,Hip-Hop/Rap
7823,7823,Jan 2013,24,Muse,The 2nd Law,1445.531,61,41,70,7,-,-,Rock
7824,7824,Jan 2013,25,Howard Shore,The Hobbit - An Unexpected Journey,1426.654,30,-,14,74,-,45,Country
7825,7825,Jan 2013,26,Emeli Sande,Our Version Of Events,1417.812,-,1,11,17,-,-,Alternative Rap
7826,7826,Jan 2013,27,Mumford & Sons,Sigh No More,1391.724,37,37,63,-,26,35,Rap
7827,7827,Jan 2013,28,Various Artists,NOW 44,1386.5870000000002,10,-,-,-,-,-,Ska
7828,7828,Jan 2013,29,Kendrick Lamar,"good kid, m.A.A.d city",1351.9920000000004,14,68,-,109,-,-,Country
7829,7829,Jan 2013,30,Imagine Dragons,Night Visions,1351.8429999999996,6,-,-,-,12,-,Hip-Hop
7830,7830,Jan 2013,31,Rod Stewart,"Merry Christmas, Baby",1310.432,5,12,31,-,1,3,Hip-Hop/Rap
7831,7831,Jan 2013,32,Kelly Clarkson,Greatest Hits: Chapter One,1304.874,23,24,-,-,-,27,Alternative
7832,7832,Jan 2013,33,David Guetta,Nothing But The Beat,1298.547,66,20,20,25,-,13,Pop/Rock
7833,7833,Jan 2013,34,Helene Fischer,Fur einen Tag - Live 2012,1280.145,-,-,1,-,-,-,Hip-Hop/Rap
7834,7834,Jan 2013,35,Mrs Greenbird,Mrs. Greenbird,1245.5839999999996,-,-,1,-,-,-,Hip-Hop/Rap
7835,7835,Jan 2013,36,Robbie Williams,Take The Crown,1190.21,-,10,4,66,-,43,Pop
7836,7836,Jan 2013,37,The Black Keys,El camino,1186.299,50,64,-,47,-,33,Hip-Hop/Rap
7837,7837,Jan 2013,38,Jason Aldean,Night Train,1176.495,18,-,-,-,-,-,Rap
7838,7838,Jan 2013,39,Little Big Town,Tornado,1146.632,15,-,-,-,-,-,Hip-Hop/Rap
7839,7839,Jan 2013,40,Carrie Underwood,Blown Away,1145.474,22,-,-,-,12,-,Hip-Hop
7840,7840,Jan 2013,41,Frank Ocean,Channel Orange,1117.34,36,19,-,-,-,25,Singer/Songwriter
7841,7841,Jan 2013,42,Macklemore & Ryan Lewis,The Heist,1114.3010000000004,21,-,-,186,16,3,Rock & Roll
7842,7842,Jan 2013,43,Florida Georgia Line,Here's To The Good Times,1087.572,21,-,-,-,-,-,Alternative
7843,7843,Jan 2013,44,Ellie Goulding,Halcyon,1072.223,38,13,67,-,-,-,Alternative
7844,7844,Jan 2013,45,Luke Bryan,Tailgates & Tanlines,1049.218,25,-,-,-,-,-,Hip-Hop/Rap
7845,7845,Jan 2013,46,Die Toten Hosen,Ballast der Republik,1041.821,-,-,5,-,-,-,Rock
7846,7846,Jan 2013,47,Original Soundtrack,Nashville: The Music Of Nashville: Season 1: Volume 1,1039.535,14,-,-,-,-,-,Pop
7847,7847,Jan 2013,48,Calvin Harris,18 Months,1036.112,86,1,-,-,-,15,Pop/Rock
7848,7848,Jan 2013,49,Bruno Mars,Doo-Wops & Hooligans + Unorthodox Jukebox,1033.518,65,57,-,66,-,50,Hip-Hop/Rap
7849,7849,Jan 2013,50,The Game,Jesus Piece,1020.247,6,-,-,-,16,-,Rap
7850,7850,Feb 2013,1,Bruno Mars,Unorthodox Jukebox,2860.367,5,7,51,8,4,1,Rock
7851,7851,Feb 2013,2,Mumford & Sons,Babel,2628.571,4,2,19,-,2,9,Singer/Songwriter
7852,7852,Feb 2013,3,Taylor Swift,Red,2343.953,4,7,85,68,5,6,Hip-Hop/Rap
7853,7853,Feb 2013,4,Rihanna,Unapologetic,2343.024,13,5,26,13,9,20,Hip-Hop
7854,7854,Feb 2013,5,The Lumineers,The Lumineers,2279.848,2,17,-,37,2,10,Alternative Rap
7855,7855,Feb 2013,6,Pink,The Truth About Love,2248.64,12,14,18,44,7,3,Alternative
7856,7856,Feb 2013,7,Adele,21,2245.123,12,33,32,5,11,25,R&B/Soul
7857,7857,Feb 2013,8,One Direction,Take Me Home,2151.3720000000008,10,8,85,27,3,10,Country
7858,7858,Feb 2013,9,ASAP Rocky,Long.Live.A$AP,1987.436,1,27,74,21,1,7,Country
7859,7859,Feb 2013,10,Original Soundtrack,Pitch Perfect,1970.318,3,-,62,-,19,9,Ska
7860,7860,Feb 2013,11,Justin Bieber,Believe: Acoustic,1861.827,1,5,36,7,1,2,Rap
7861,7861,Feb 2013,12,Andrea Bocelli,Passione,1763.946,2,7,40,33,4,33,Hip-Hop/Rap
7862,7862,Feb 2013,13,Alicia Keys,Girl On Fire,1736.106,22,13,50,36,17,-,Pop
7863,7863,Feb 2013,14,Macklemore & Ryan Lewis,The Heist,1705.556,14,58,-,102,14,2,Singer/Songwriter
7864,7864,Feb 2013,15,Original Soundtrack,Django Unchained,1692.946,53,-,3,7,-,45,Hip-Hop/Rap
7865,7865,Feb 2013,16,fun.,Some Nights,1655.987,14,9,-,87,14,25,Pop
7866,7866,Feb 2013,17,Imagine Dragons,Night Visions,1620.792,11,-,6,166,10,-,Hip-Hop
7867,7867,Feb 2013,18,Emeli Sande,Our Version Of Events,1584.318,81,1,12,9,-,17,Alternative
7868,7868,Feb 2013,19,Ed Sheeran,Plus,1543.5,28,6,-,-,22,3,Country
7869,7869,Feb 2013,20,Kidz Bop Kids,Kidz Bop 23,1517.6070000000002,2,-,-,-,23,-,Alternative
7870,7870,Feb 2013,21,Lana Del Rey,Born To Die,1498.55,47,28,27,16,-,-,Electronic
7871,7871,Feb 2013,22,Of Monsters And Men,My Head Is An Animal,1454.249,32,46,96,114,14,1,Modern Composition
7872,7872,Feb 2013,23,Maroon 5,Overexposed,1448.733,19,41,-,69,15,38,Rock & Roll
7873,7873,Feb 2013,24,Led Zeppelin,Celebration Day,1431.6270000000004,45,72,9,47,-,31,Hip-Hop/Rap
7874,7874,Feb 2013,25,Original Soundtrack,Les Miserables - Highlights,1369.609,3,-,-,-,6,-,Pop
7875,7875,Feb 2013,26,The Black Keys,El camino,1350.56,29,27,-,45,-,31,Alternative
7876,7876,Feb 2013,27,Mumford & Sons,Sigh No More,1291.458,38,32,82,-,25,35,Rock
7877,7877,Feb 2013,28,Phil Phillips,The World From The Side Of The Moon,1265.026,8,-,-,-,6,-,Rap
7878,7878,Feb 2013,29,Muse,The 2nd Law,1252.992,42,23,-,12,-,-,Pop/Rock
7879,7879,Feb 2013,30,One Direction,Up All Night,1237.414,37,26,-,51,30,29,Rock
7880,7880,Feb 2013,31,Gary Allan,Set You Free,1221.481,1,-,-,-,13,-,Hip-Hop/Rap
7881,7881,Feb 2013,32,Andrea Berg,Abenteuer,1220.997,-,-,1,-,-,-,Singer/Songwriter
7882,7882,Feb 2013,33,Kendrick Lamar,"good kid, m.A.A.d city",1189.622,16,87,-,136,-,-,Rock
7883,7883,Feb 2013,34,Jake Bugg,Jake Bugg,1188.34,-,2,10,21,-,-,Rock
7884,7884,Feb 2013,35,Various Artists,2013 Grammy Nominees,1159.161,4,-,-,-,2,-,Hip-Hop/Rap
7885,7885,Feb 2013,36,Florida Georgia Line,Here's To The Good Times,1121.944,15,-,-,-,-,-,World/International
7886,7886,Feb 2013,37,The Rolling Stones,GRRR!,1094.496,88,29,22,73,-,16,Rap
7887,7887,Feb 2013,38,Fleetwood Mac,Rumours,1066.859,40,3,53,116,-,15,Hip-Hop/Rap
7888,7888,Feb 2013,39,Justin Bieber,Believe,1048.977,31,65,77,-,24,-,Pop
7889,7889,Feb 2013,40,David Guetta,Nothing But The Beat,1035.297,132,20,42,32,-,26,Singer/Songwriter
7890,7890,Feb 2013,41,Ellie Goulding,Halcyon,1023.242,59,10,76,-,-,-,Alternative
7891,7891,Feb 2013,42,Kelly Clarkson,Greatest Hits: Chapter One,1003.474,23,46,-,-,-,48,Metal
7892,7892,Feb 2013,43,T.I.,Trouble Man: Heavy Is The Head,1000.912,13,-,-,-,-,-,Rock
7893,7893,Feb 2013,44,Bruno Mars,Doo-Wops & Hooligans + Unorthodox Jukebox,977.924,59,52,-,49,-,40,Alternative
7894,7894,Feb 2013,45,Alt-J,An Awesome Wave,971.392,84,13,-,53,-,9,Rock
7895,7895,Feb 2013,46,Little Big Town,Tornado,961.55,25,-,-,-,-,-,Pop
7896,7896,Feb 2013,47,Biffy Clyro,Opposites,949.931,-,1,5,-,-,22,Hip-Hop
7897,7897,Feb 2013,48,Various Artists,NOW 44,946.566,17,-,-,-,-,-,Rock
7898,7898,Feb 2013,49,Jason Aldean,Night Train,932.45,25,-,-,-,-,-,Alternative
7899,7899,Feb 2013,50,Hunter Hayes,Hunter Hayes,922.957,27,-,-,-,-,-,Rock
7900,7900,Mar 2013,1,Bruno Mars,Unorthodox Jukebox,3877.495,1,4,15,5,3,2,Alternative
7901,7901,Mar 2013,2,Mumford & Sons,Babel,3527.651,1,2,20,-,1,8,Rap
7902,7902,Mar 2013,3,Rihanna,Unapologetic,2903.759,6,15,13,6,9,21,Pop
7903,7903,Mar 2013,4,Pink,The Truth About Love,2795.1940000000004,11,6,17,39,4,2,Pop/Rock
7904,7904,Mar 2013,5,The Lumineers,The Lumineers,2745.713,5,8,62,37,2,11,Rock
7905,7905,Mar 2013,6,Josh Groban,All That Echoes,2555.153,1,9,18,42,1,17,Hip-Hop/Rap
7906,7906,Mar 2013,7,Adele,21,2483.476,10,22,47,12,8,23,Alternative
7907,7907,Mar 2013,8,Macklemore & Ryan Lewis,The Heist,2393.521,4,55,11,19,15,4,Alternative
7908,7908,Mar 2013,9,Taylor Swift,Red,2358.855,4,7,80,107,15,15,Hip-Hop/Rap
7909,7909,Mar 2013,10,Emeli Sande,Our Version Of Events,2318.756,64,1,7,19,-,26,Pop
7910,7910,Mar 2013,11,fun.,Some Nights,2213.127,7,20,-,87,7,12,Pop
7911,7911,Mar 2013,12,Andrea Bocelli,Passione,2117.664,5,27,69,49,6,44,World/International
7912,7912,Mar 2013,13,Nick Cave & The Bad Seeds,Push The Sky Away,2009.86,29,3,2,7,20,1,Singer/Songwriter
7913,7913,Mar 2013,14,One Direction,Take Me Home,1879.779,23,14,-,39,23,27,Rock
7914,7914,Mar 2013,15,Imagine Dragons,Night Visions,1813.77,8,-,33,-,10,28,Rap
7915,7915,Mar 2013,16,Various Artists,NOW 45,1699.779,3,-,-,-,-,-,Hip-Hop
7916,7916,Mar 2013,17,Various Artists,2013 Grammy Nominees,1657.7679999999998,2,-,-,-,2,-,Pop
7917,7917,Mar 2013,18,Maroon 5,Overexposed,1650.441,10,55,-,60,17,-,Rock
7918,7918,Mar 2013,19,Atoms For Peace,Amok,1622.277,2,5,16,15,4,11,Pop
7919,7919,Mar 2013,20,Tim McGraw,Two Lanes Of Freedom,1588.178,2,43,-,-,4,10,Pop
7920,7920,Mar 2013,21,The Black Keys,El camino,1578.329,14,27,-,61,14,27,Alternative
7921,7921,Mar 2013,22,Alicia Keys,Girl On Fire,1540.672,18,34,77,52,-,36,Rock
7922,7922,Mar 2013,23,Ed Sheeran,Plus,1478.3770000000004,21,21,-,-,24,2,Indie Rock
7923,7923,Mar 2013,24,Justin Bieber,Believe: Acoustic,1468.405,6,43,-,71,2,26,Jazz
7924,7924,Mar 2013,25,Lindsey Stirling,Lindsey Stirling,1460.092,109,-,4,-,-,-,Alternative
7925,7925,Mar 2013,26,Of Monsters And Men,My Head Is An Animal,1414.82,23,46,95,158,20,5,Hip-Hop/Rap
7926,7926,Mar 2013,27,Original Soundtrack,Pitch Perfect,1414.645,11,-,-,-,-,30,R&B/Soul
7927,7927,Mar 2013,28,Muse,The 2nd Law,1391.138,12,23,-,18,-,-,K-Pop
7928,7928,Mar 2013,29,Lana Del Rey,Born To Die,1379.2379999999996,66,31,31,24,-,24,Rock
7929,7929,Mar 2013,30,Mumford & Sons,Sigh No More,1376.186,31,32,83,-,-,33,Rock
7930,7930,Mar 2013,31,Bullet For My Valentine,Temper Temper,1373.078,13,45,17,51,9,4,Hip-Hop/Rap
7931,7931,Mar 2013,32,Alabama Shakes,Boys & Girls,1338.317,6,-,-,-,15,-,Hip-Hop/Rap
7932,7932,Mar 2013,33,Heino,Mit freundlichen Grussen,1331.2579999999996,-,-,1,-,-,-,Hip-Hop
7933,7933,Mar 2013,34,Florida Georgia Line,Here's To The Good Times,1307.157,7,-,-,-,-,-,Alternative
7934,7934,Mar 2013,35,David Bowie,The Next Day,1265.253,2,1,1,2,2,2,Singer/Songwriter
7935,7935,Mar 2013,36,Led Zeppelin,Celebration Day,1209.395,26,87,14,56,-,43,Pop
7936,7936,Mar 2013,37,Bruno Mars,Doo-Wops & Hooligans + Unorthodox Jukebox,1195.425,52,36,97,44,-,40,Rock
7937,7937,Mar 2013,38,Kendrick Lamar,"good kid, m.A.A.d city",1176.5839999999996,20,84,-,160,-,47,Rap
7938,7938,Mar 2013,39,One Direction,Up All Night,1165.244,54,29,-,67,-,-,Alternative
7939,7939,Mar 2013,40,Andrea Berg,Abenteuer,1107.392,-,-,3,-,-,-,Alternative
7940,7940,Mar 2013,41,Phil Phillips,The World From The Side Of The Moon,1079.261,18,-,-,-,8,-,Alternative
7941,7941,Mar 2013,42,Passenger,All The Little Lights,1076.186,-,100,6,-,-,9,Alternative
7942,7942,Mar 2013,43,Little Big Town,Tornado,1075.601,25,-,-,-,-,-,Rock
7943,7943,Mar 2013,44,Bon Jovi,What About Now,1075.229,1,2,2,46,1,1,Pop
7944,7944,Mar 2013,45,Hunter Hayes,Hunter Hayes,1075.155,17,-,-,-,-,-,Rock
7945,7945,Mar 2013,46,Dido,Girl Who Got Away,1069.704,-,5,2,3,-,12,World/International
7946,7946,Mar 2013,47,ASAP Rocky,Long.Live.A$AP,1050.39,24,77,-,181,-,30,Pop
7947,7947,Mar 2013,48,Fleetwood Mac,Rumours,1039.257,64,11,84,156,-,14,Rock
7948,7948,Mar 2013,49,Jimi Hendrix,"People, Hell And Angels",1039.048,2,-,15,16,3,29,Rock
7949,7949,Mar 2013,50,Kidz Bop Kids,Kidz Bop 23,1003.18,18,-,-,-,-,-,Hip-Hop/Rap
7950,7950,Apr 2013,1,Justin Timberlake,The 20/20 Experience - The Complete Experience,4520.121,1,1,1,6,1,1,Hip-Hop/Rap
7951,7951,Apr 2013,2,Pink,The Truth About Love,3517.1040000000007,5,3,8,21,4,3,Hip-Hop/Rap
7952,7952,Apr 2013,3,David Bowie,The Next Day,3147.166,2,3,4,4,2,6,Singer/Songwriter
7953,7953,Apr 2013,4,Bruno Mars,Unorthodox Jukebox,3137.139,3,5,24,7,8,3,Pop
7954,7954,Apr 2013,5,Depeche Mode,Delta Machine,3028.862,6,2,1,2,2,16,Hip-Hop
7955,7955,Apr 2013,6,Macklemore & Ryan Lewis,The Heist,2479.222,12,31,12,19,15,7,Pop
7956,7956,Apr 2013,7,Rihanna,Unapologetic,2472.127,10,10,36,9,7,21,Alternative
7957,7957,Apr 2013,8,Mumford & Sons,Babel,2438.627,9,12,27,103,7,15,Rock
7958,7958,Apr 2013,9,Bon Jovi,What About Now,2435.318,1,21,5,116,1,2,Rap
7959,7959,Apr 2013,10,The Lumineers,The Lumineers,2333.051,19,8,17,19,4,7,Alternative
7960,7960,Apr 2013,11,Imagine Dragons,Night Visions,2332.771,6,2,40,82,8,-,Rock
7961,7961,Apr 2013,12,Eric Clapton,Old Sock,2139.558,7,13,5,21,12,22,Alternative
7962,7962,Apr 2013,13,Adele,21,1942.635,21,41,49,17,15,32,Rock
7963,7963,Apr 2013,14,Taylor Swift,Red,1834.506,18,20,48,81,-,24,Alternative
7964,7964,Apr 2013,15,fun.,Some Nights,1701.48,13,51,-,100,19,17,Rap
7965,7965,Apr 2013,16,Luke Bryan,Spring Break... Here To Party,1689.132,3,-,-,-,6,-,Pop
7966,7966,Apr 2013,17,One Direction,Take Me Home,1622.267,26,12,-,57,-,39,Pop
7967,7967,Apr 2013,18,Emeli Sande,Our Version Of Events,1578.2279999999996,106,3,8,54,-,-,Rock
7968,7968,Apr 2013,19,Lil' Wayne,I Am Not A Human Being II,1554.687,2,29,70,24,5,43,Hip-Hop/Rap
7969,7969,Apr 2013,20,Original Soundtrack,Les Miserables,1501.765,8,9,-,-,16,-,Hip-Hop/Rap
7970,7970,Apr 2013,21,OneRepublic,Native,1472.615,4,35,4,-,12,-,Rock
7971,7971,Apr 2013,22,Maroon 5,Overexposed,1307.771,24,84,-,59,19,-,Singer/Songwriter
7972,7972,Apr 2013,23,Blake Shelton,Based On A True Story,1290.51,3,-,-,-,3,38,Hip-Hop
7973,7973,Apr 2013,24,Florida Georgia Line,Here's To The Good Times,1285.479,13,-,-,-,-,-,Rock
7974,7974,Apr 2013,25,Various Artists,NOW 45,1270.494,11,-,-,-,-,-,Acoustic Blues
7975,7975,Apr 2013,26,Josh Groban,All That Echoes,1252.527,26,37,79,134,20,31,Alternative
7976,7976,Apr 2013,27,Ed Sheeran,Plus,1251.659,24,41,-,-,-,3,Pop
7977,7977,Apr 2013,28,Jimi Hendrix,"People, Hell And Angels",1241.47,10,-,70,59,8,-,Contemporary Country
7978,7978,Apr 2013,29,The Strokes,Comedown Machine,1238.175,10,10,50,17,17,7,Rap
7979,7979,Apr 2013,30,Kacey Musgraves,Same Trailer Different Park,1208.592,2,39,-,-,-,-,Hip-Hop/Rap
7980,7980,Apr 2013,31,Passenger,All The Little Lights,1196.396,-,25,6,-,-,2,Alternative
7981,7981,Apr 2013,32,Dido,Girl Who Got Away,1188.395,32,27,20,13,10,38,Pop/Rock
7982,7982,Apr 2013,33,Phil Phillips,The World From The Side Of The Moon,1182.945,17,-,-,-,14,-,Alternative
7983,7983,Apr 2013,34,Lana Del Rey,Born To Die,1165.525,75,61,42,65,-,-,Rap
7984,7984,Apr 2013,35,Original Soundtrack,Pitch Perfect,1157.002,22,-,-,-,-,12,Alternative
7985,7985,Apr 2013,36,Of Monsters And Men,My Head Is An Animal,1136.167,39,75,98,-,21,11,Country
7986,7986,Apr 2013,37,Paramore,Paramore,1125.409,1,1,8,42,3,1,Pop
7987,7987,Apr 2013,38,Andrea Bocelli,Passione,1124.365,25,86,99,142,22,-,Rock
7988,7988,Apr 2013,39,Bruno Mars,Doo-Wops & Hooligans + Unorthodox Jukebox,1110.326,49,48,-,84,-,23,Hip-Hop/Rap
7989,7989,Apr 2013,40,One Direction,Up All Night,1065.495,49,31,-,115,-,-,Singer/Songwriter
7990,7990,Apr 2013,41,Kendrick Lamar,"good kid, m.A.A.d city",1037.549,25,84,-,-,-,-,Hip-Hop/Rap
7991,7991,Apr 2013,42,Bring Me The Horizon,Sempiternal,1019.72,11,3,22,84,22,1,Hip-Hop
7992,7992,Apr 2013,43,Mumford & Sons,Sigh No More,988.284,40,57,-,-,-,-,Hip-Hop
7993,7993,Apr 2013,44,Killswitch Engage,Disarm The Descent,985.779,7,15,12,133,6,6,Alternative
7994,7994,Apr 2013,45,Eric Church,Chief,950.222,18,-,-,-,-,-,Pop
7995,7995,Apr 2013,46,Luke Bryan,Tailgates & Tanlines,939.129,21,-,-,-,-,-,Rock
7996,7996,Apr 2013,47,Tim McGraw,Two Lanes Of Freedom,931.026,31,96,-,-,-,48,Alternative
7997,7997,Apr 2013,48,Little Big Town,Tornado,927.273,26,-,-,-,-,-,Pop/Rock
7998,7998,Apr 2013,49,Jason Aldean,Night Train,926.073,29,-,-,-,-,-,Rap
7999,7999,Apr 2013,50,Lindsey Stirling,Lindsey Stirling,908.991,96,-,10,-,-,-,Rap
8000,8000,May 2013,1,Michael Buble,To Be Loved,3858.607,1,1,2,4,1,1,Rock
8001,8001,May 2013,2,Pink,The Truth About Love,3851.68,7,3,5,12,2,5,Alternative
8002,8002,May 2013,3,Justin Timberlake,The 20/20 Experience - The Complete Experience,3332.004000000001,3,6,9,38,2,9,Acoustic Blues
8003,8003,May 2013,4,Macklemore & Ryan Lewis,The Heist,3109.634,5,25,6,20,8,7,Pop
8004,8004,May 2013,5,Bruno Mars,Unorthodox Jukebox,2982.638,8,7,38,5,7,2,Rock
8005,8005,May 2013,6,Imagine Dragons,Night Visions,2379.675,10,12,19,116,9,49,Hip-Hop/Rap
8006,8006,May 2013,7,Fall Out Boy,Save Rock And Roll,2332.219,1,10,15,25,1,2,Singer/Songwriter
8007,8007,May 2013,8,The Lumineers,The Lumineers,2319.363,18,17,17,19,6,21,Indie Rock
8008,8008,May 2013,9,Depeche Mode,Delta Machine,2176.269,43,53,4,6,24,-,Rap
8009,8009,May 2013,10,Rihanna,Unapologetic,2079.929,20,15,76,22,16,33,Hip-Hop
8010,8010,May 2013,11,Mumford & Sons,Babel,2079.326,20,15,46,-,11,10,Hip-Hop/Rap
8011,8011,May 2013,12,Volbeat,Outlaw Gentlemen & Shady Ladies,1965.468,9,-,3,-,1,-,Pop/Rock
8012,8012,May 2013,13,Blake Shelton,Based On A True Story,1892.481,4,-,-,-,9,48,Rock
8013,8013,May 2013,14,Paramore,Paramore,1857.634,1,13,49,103,3,8,Hip-Hop
8014,8014,May 2013,15,Adele,21,1761.229,27,46,68,35,-,36,Rock
8015,8015,May 2013,16,Kid Cudi,Indicud,1604.412,2,74,99,57,3,28,Pop
8016,8016,May 2013,17,Emeli Sande,Our Version Of Events,1564.5870000000002,55,4,18,48,-,35,Pop
8017,8017,May 2013,18,will.i.am,Will Power,1555.281,9,-,11,5,5,9,Alternative
8018,8018,May 2013,19,Taylor Swift,Red,1553.0870000000002,28,17,75,77,-,13,Rap
8019,8019,May 2013,20,Lil' Wayne,I Am Not A Human Being II,1499.983,8,-,-,93,-,-,Rock
8020,8020,May 2013,21,The Band Perry,Pioneer,1481.583,6,-,-,-,14,-,Alternative
8021,8021,May 2013,22,Phoenix,Bankrupt!,1470.701,4,14,18,3,4,5,Ska
8022,8022,May 2013,23,fun.,Some Nights,1453.319,19,44,-,148,-,37,Hip-Hop
8023,8023,May 2013,24,Brad Paisley,Wheelhouse,1413.428,2,-,-,-,2,27,Hip-Hop/Rap
8024,8024,May 2013,25,Passenger,All The Little Lights,1358.089,-,6,6,68,-,3,Pop/Rock
8025,8025,May 2013,26,Florida Georgia Line,Here's To The Good Times,1342.308,13,-,-,-,-,-,Pop
8026,8026,May 2013,27,One Direction,Take Me Home,1320.6070000000002,58,19,97,45,-,-,Rock
8027,8027,May 2013,28,Lana Del Rey,Born To Die,1290.323,69,43,47,27,-,-,Rock
8028,8028,May 2013,29,David Bowie,The Next Day,1235.792,71,22,25,20,-,-,Hip-Hop/Rap
8029,8029,May 2013,30,Fantasia,Side Effects Of You,1222.069,2,-,-,-,-,-,Singer/Songwriter
8030,8030,May 2013,31,Rod Stewart,Time,1189.546,7,1,4,-,4,6,Hip-Hop/Rap
8031,8031,May 2013,32,Of Monsters And Men,My Head Is An Animal,1172.19,32,74,-,-,12,15,Dance/Electronic
8032,8032,May 2013,33,Tyga,Hotel California,1144.4260000000004,7,-,37,-,20,-,Pop/Rock
8033,8033,May 2013,34,Ed Sheeran,Plus,1140.359,56,41,-,-,-,11,Hip-Hop
8034,8034,May 2013,35,Eric Church,Caught In The Act: Live,1138.193,5,-,-,-,-,-,Hip-Hop
8035,8035,May 2013,36,Luke Bryan,Spring Break... Here To Party,1133.229,15,-,-,-,18,-,Rap
8036,8036,May 2013,37,Original Soundtrack,Les Miserables,1123.793,51,10,-,-,-,-,Rock
8037,8037,May 2013,38,Yeah Yeah Yeahs,Mosquito,1108.42,5,36,63,128,10,17,Ska
8038,8038,May 2013,39,Bon Jovi,What About Now,1081.397,61,61,30,-,25,27,Rock
8039,8039,May 2013,40,Maroon 5,Overexposed,1066.312,31,75,-,81,-,-,Contemporary Country
8040,8040,May 2013,41,Eric Clapton,Old Sock,1061.087,42,60,22,82,-,-,Alternative
8041,8041,May 2013,42,Original Soundtrack,Pitch Perfect,1051.804,29,-,-,-,-,13,Hip-Hop
8042,8042,May 2013,43,Olly Murs,Right Place Right Time,1040.842,19,25,-,-,17,25,Alternative
8043,8043,May 2013,44,Kenny Chesney,Life On A Rock,1026.765,1,-,-,-,4,47,Pop
8044,8044,May 2013,45,Bruno Mars,Doo-Wops & Hooligans + Unorthodox Jukebox,1020.941,69,55,-,80,-,23,Rock
8045,8045,May 2013,46,Snoop Lion,Reincarnated,1018.72,16,34,20,56,14,23,Pop
8046,8046,May 2013,47,Alan Jackson,Precious Memories: Volume II,1018.689,20,-,-,-,-,-,Rock
8047,8047,May 2013,48,Lady Antebellum,Golden,998.868,1,7,51,-,2,8,Pop/Rock
