,0,1,2,3,4,5,6,7,8,9,10,11
11141,121,42,330,1928,1594.556,105,51,0,0,42,0,38
11142,121,43,599,1547,1575.81,85,0,0,0,48,0,-1
11143,121,44,617,433,1567.602,96,0,0,0,22,19,6
11144,121,45,534,2349,1561.8270000000002,33,0,0,0,13,31,-1
11145,121,46,939,1195,1535.839,103,23,0,0,0,29,62
11146,121,47,330,3337,1516.1229999999994,103,76,0,0,38,0,38
11147,121,48,72,2626,1492.1370000000006,158,90,49,0,36,0,-1
11148,121,49,469,1272,1470.896,0,0,35,0,0,0,-1
11149,121,50,189,1194,1452.8229999999999,60,6,68,134,10,2,-1
11150,39,1,330,2465,5889.138000000001,1,24,6,157,1,1,38
11151,39,2,30,1838,5780.5859999999975,86,1,13,79,34,1,-1
11152,39,3,928,386,4653.611,74,57,29,147,12,47,-1
11153,39,4,1269,2297,4389.05,97,2,16,13,23,50,-1
11154,39,5,343,3,4195.86,42,68,79,68,56,45,64
11155,39,6,876,2946,3931.5290000000014,130,13,33,98,17,12,-1
11156,39,7,1216,287,3395.3940000000002,1,24,35,112,1,1,38
11157,39,8,199,1466,3308.212,108,27,0,162,45,15,-1
11158,39,9,588,1173,3302.449,97,19,0,60,45,0,-1
11159,39,10,491,942,3116.281,33,51,53,117,87,22,3
11160,39,11,1029,2506,2716.6440000000002,80,9,25,184,78,49,62
11161,39,12,928,2688,2580.971,51,29,0,98,2,13,-1
11162,39,13,1104,2367,2517.748,152,41,0,0,4,16,52
11163,39,14,887,2265,2514.636,33,8,81,0,19,4,3
11164,39,15,30,1160,2496.9,81,57,15,189,7,26,-1
11165,39,16,1269,26,2457.28,66,18,0,161,4,0,-1
11166,39,17,716,3170,2388.209,2,0,0,0,7,16,-1
11167,39,18,753,2345,2384.8979999999997,152,0,0,141,67,41,53
11168,39,19,30,1837,2316.051,77,46,30,175,22,26,-1
11169,39,20,1264,2418,2226.698,74,0,0,39,34,0,38
11170,39,21,13,3526,2192.821,82,49,0,93,5,7,-1
11171,39,22,671,1251,2180.313,141,0,0,0,24,0,-1
11172,39,23,600,3504,2055.5460000000007,78,39,0,0,4,8,38
11173,39,24,343,3548,2012.445,143,11,26,142,53,7,64
11174,39,25,1119,872,2009.658,24,0,0,27,15,19,-1
11175,39,26,791,699,1971.2160000000001,71,97,0,6,8,0,38
11176,39,27,72,2626,1884.604,135,4,47,164,25,0,-1
11177,39,28,453,273,1882.5020000000002,122,20,8,137,26,8,-1
11178,39,29,623,232,1876.02,84,91,0,0,9,18,-1
11179,39,30,875,1232,1813.628,78,82,0,0,0,0,-1
11180,39,31,939,1195,1809.99,95,18,0,0,0,20,62
11181,39,32,531,2328,1747.994,77,0,0,0,32,0,23
11182,39,33,135,820,1734.021,95,52,0,0,10,0,-1
11183,39,34,617,715,1727.7620000000006,87,98,0,71,32,11,6
11184,39,35,359,702,1683.5410000000006,123,15,0,0,16,15,59
11185,39,36,155,1648,1668.007,113,9,0,18,43,0,65
11186,39,37,197,527,1664.523,92,72,0,17,13,0,-1
11187,39,38,618,2594,1627.721,74,0,0,0,78,0,23
11188,39,39,276,716,1610.6470000000006,79,0,0,0,8,0,-1
11189,39,40,851,2295,1571.463,74,46,11,168,12,34,37
11190,39,41,502,1542,1530.204,81,0,0,0,46,0,-1
11191,39,42,336,854,1509.005,136,21,0,30,38,0,-1
11192,39,43,115,951,1491.279,89,0,0,0,11,0,-1
11193,39,44,599,1547,1487.4660000000001,88,0,0,0,54,0,-1
11194,39,45,411,312,1481.4479999999999,13,0,0,0,53,0,38
11195,39,46,397,1293,1477.9379999999999,140,2,16,52,31,3,3
11196,39,47,1290,3310,1474.861,84,0,0,0,0,0,-1
11197,39,48,182,54,1467.921,115,78,0,61,80,37,53
11198,39,49,330,1928,1460.93,118,52,0,96,42,0,38
11199,39,50,330,3337,1450.193,104,80,0,0,39,0,38
11200,245,1,85,2734,5138.906,1,1,2,146,1,1,52
11201,245,2,330,2465,4709.0340000000015,86,46,25,13,12,1,38
11202,245,3,359,1546,4671.752,1,1,13,124,1,1,59
11203,245,4,1216,287,4402.648,74,5,42,120,23,12,38
11204,245,5,928,386,3888.097,108,2,50,148,45,47,-1
11205,245,6,851,2295,3816.905,86,90,19,101,34,34,37
11206,245,7,343,3,3644.1690000000003,60,68,11,118,67,45,64
11207,245,8,1269,2297,3556.28,13,10,41,46,56,50,-1
11208,245,9,876,2946,3359.36,42,13,62,0,17,45,-1
11209,245,10,30,1838,3159.658,71,1,4,163,6,23,-1
11210,245,11,98,1777,2973.6209999999996,1,7,17,145,1,50,-1
11211,245,12,588,1173,2808.8109999999997,152,26,0,48,67,0,-1
11212,245,13,199,1466,2795.373,2,42,0,169,2,15,-1
11213,245,14,895,884,2658.433,1,24,1,135,23,34,63
11214,245,15,491,942,2612.1910000000007,78,64,73,122,7,31,3
11215,245,16,1269,26,2481.252,141,36,0,165,14,0,-1
11216,245,17,928,2688,2324.66,66,29,0,83,4,13,-1
11217,245,18,1220,1693,2168.991,24,58,0,21,7,6,-1
11218,245,19,887,2265,2158.661,81,12,0,49,32,14,3
11219,245,20,722,2736,2130.284,119,10,52,138,56,48,38
11220,245,21,716,3170,2104.089,42,0,0,0,9,20,-1
11221,245,22,1029,2506,2076.643,103,32,64,184,5,4,62
11222,245,23,1104,2367,1997.1989999999998,80,55,0,0,24,17,52
11223,245,24,753,2345,1990.955,75,0,0,139,2,0,53
11224,245,25,671,1251,1874.0279999999998,57,0,0,0,31,0,-1
11225,245,26,791,699,1806.009,79,0,0,15,16,0,38
11226,245,27,359,702,1795.029,92,14,0,0,10,14,59
11227,245,28,13,3526,1749.8329999999999,87,84,0,106,6,8,-1
11228,245,29,880,298,1746.649,130,0,0,183,18,0,-1
11229,245,30,875,1232,1718.1470000000006,80,82,0,0,0,0,-1
11230,245,31,623,232,1641.11,85,0,0,0,17,18,-1
11231,245,32,939,1195,1640.2179999999994,103,23,0,0,0,20,62
11232,245,33,343,3548,1603.7939999999999,133,17,83,0,31,10,64
11233,245,34,135,820,1599.835,102,53,0,0,22,13,-1
11234,245,35,1245,3525,1599.6570000000006,141,0,0,0,3,0,38
11235,245,36,1273,2665,1575.8670000000006,78,0,0,0,36,22,37
11236,245,37,617,715,1574.8220000000001,90,89,0,66,35,30,6
11237,245,38,197,527,1521.227,96,81,0,28,13,0,-1
11238,245,39,665,2309,1514.2920000000001,101,12,24,124,0,0,3
11239,245,40,1223,451,1481.2060000000001,97,2,30,0,5,23,-1
11240,245,41,30,1160,1479.8210000000001,146,6,53,0,40,26,-1
11241,245,42,84,58,1474.886,119,9,0,0,87,8,58
11242,245,43,531,2328,1467.024,78,0,0,0,33,0,23
11243,245,44,72,2626,1466.289,145,9,0,173,22,0,-1
11244,245,45,109,675,1464.733,91,0,0,0,28,0,-1
11245,245,46,49,2308,1414.807,24,90,79,161,3,7,-1
11246,245,47,276,716,1396.276,92,0,0,0,15,0,-1
11247,245,48,251,183,1388.6970000000001,130,0,0,0,8,0,23
11248,245,49,1290,3310,1387.7,88,0,0,0,0,0,-1
11249,245,50,155,1648,1382.5220000000006,122,16,0,0,58,0,65
11250,225,1,359,1546,5008.733,74,1,2,24,1,1,59
11251,225,2,330,2465,4129.824000000001,97,4,55,129,12,12,38
11252,225,3,650,134,3664.697,1,1,46,168,1,23,-1
11253,225,4,85,2734,3653.6079999999997,130,90,41,134,67,23,52
11254,225,5,928,386,3555.525,119,8,81,176,34,49,-1
11255,225,6,343,3,3497.1440000000002,75,5,21,131,4,23,64
11256,225,7,1216,287,3495.78,108,18,89,156,23,4,38
11257,225,8,1269,2297,3393.187,2,15,59,126,78,2,-1
11258,225,9,876,2946,3173.9,57,13,66,0,31,48,-1
11259,225,10,685,2801,3079.847,1,46,28,145,1,47,-1
11260,225,11,225,721,2830.958,86,13,46,169,12,12,52
11261,225,12,851,2295,2793.099,152,26,0,161,87,5,37
11262,225,13,588,1173,2747.1220000000008,141,39,0,49,3,0,-1
11263,225,14,1225,3233,2677.131,74,13,35,35,12,1,3
11264,225,15,16,874,2562.7729999999997,86,31,0,6,45,47,-1
11265,225,16,199,1466,2543.887,42,65,0,3,7,20,-1
11266,225,17,98,1777,2479.4120000000007,71,18,50,183,6,42,-1
11267,225,18,207,696,2397.381,1,89,0,0,1,34,23
11268,225,19,491,942,2296.028,84,66,84,145,18,30,3
11269,225,20,928,2688,2211.379,79,32,0,0,9,27,-1
11270,225,21,1269,26,2183.063,82,43,0,187,17,0,-1
11271,225,22,299,80,2181.8,94,9,16,46,4,50,29
11272,225,23,580,500,2096.456,74,57,7,63,7,6,48
11273,225,24,895,884,2088.709,141,27,4,125,5,18,63
11274,225,25,655,1743,2015.3629999999998,152,0,0,0,38,0,-1
11275,225,26,716,3170,2012.9389999999999,60,0,0,0,14,22,-1
11276,225,27,722,2736,1939.517,24,73,0,12,7,9,38
11277,225,28,1104,2367,1925.279,82,69,0,0,41,5,52
11278,225,29,887,2265,1863.1979999999999,94,34,0,0,48,15,3
11279,225,30,1029,2506,1859.731,96,64,82,17,7,9,62
11280,225,31,359,702,1839.402,101,17,0,0,11,14,59
11281,225,32,671,1251,1725.372,77,0,0,0,33,0,-1
11282,225,33,701,3534,1723.76,74,12,0,0,34,49,-1
11283,225,34,30,1838,1719.626,150,68,42,72,68,7,-1
11284,225,35,623,232,1708.566,91,91,0,0,22,24,-1
11285,225,36,753,2345,1680.4520000000002,87,0,0,162,9,0,53
11286,225,37,135,820,1635.4129999999998,112,60,0,0,27,10,-1
11287,225,38,939,1195,1633.366,99,29,0,0,0,22,62
11288,225,39,791,699,1539.079,88,0,0,51,28,0,38
11289,225,40,672,847,1532.611,97,5,0,193,23,40,-1
11290,225,41,343,3548,1521.34,133,25,0,0,58,13,64
11291,225,42,1290,71,1512.72,42,0,0,0,86,0,-1
11292,225,43,875,1232,1497.8570000000002,85,99,0,0,0,0,-1
11293,225,44,621,1791,1482.3129999999999,97,0,0,0,26,0,-1
11294,225,45,1220,1693,1477.115,81,0,0,114,36,0,-1
11295,225,46,880,298,1462.19,80,0,0,77,94,0,-1
11296,225,47,13,3526,1448.26,87,0,0,0,10,40,-1
11297,225,48,979,449,1411.7220000000002,122,1,5,106,44,7,62
11298,225,49,560,2349,1382.882,82,68,24,152,42,0,-1
11299,225,50,109,675,1381.3670000000006,98,0,0,0,32,0,-1
11300,205,1,650,134,6010.799,1,1,68,146,1,1,-1
11301,205,2,939,466,3923.7670000000003,86,24,15,24,34,12,62
11302,205,3,330,2465,3390.974,108,9,0,149,45,48,38
11303,205,4,66,2523,3191.738,1,1,2,70,23,48,72
11304,205,5,359,1546,3188.267000000001,2,79,28,133,34,12,59
11305,205,6,928,386,3074.5429999999997,152,11,92,191,56,50,-1
11306,205,7,1216,287,3026.439000000001,141,19,0,173,67,13,38
11307,205,8,876,2946,3003.031,57,13,66,0,42,47,-1
11308,205,9,85,2734,2959.491,13,2,98,165,4,4,52
11309,205,10,343,3,2898.884,78,7,32,140,5,47,64
11310,205,11,685,2801,2755.939000000001,86,43,0,22,23,18,-1
11311,205,12,1269,2297,2714.475,33,18,97,129,2,7,-1
11312,205,13,1225,3233,2675.051,130,10,32,143,87,50,3
11313,205,14,672,847,2570.85,97,47,0,0,56,0,-1
11314,205,15,321,941,2392.989,97,68,13,18,34,23,47
11315,205,16,413,1081,2359.652,74,17,87,185,45,21,-1
11316,205,17,448,264,2294.331,86,5,24,150,12,2,-1
11317,205,18,588,1173,2238.565,24,42,0,0,3,0,-1
11318,205,19,350,893,2198.1020000000008,108,30,0,0,8,11,-1
11319,205,20,938,2294,2090.524,74,44,0,164,12,8,-1
11320,205,21,623,2715,2058.326,141,14,0,16,56,50,-1
11321,205,22,783,2085,2038.648,1,9,56,131,12,10,-1
11322,205,23,939,1195,2002.894,71,17,45,0,67,23,62
11323,205,24,199,1466,1996.739,51,73,0,42,10,37,-1
11324,205,25,928,2688,1921.53,79,38,0,0,9,24,-1
11325,205,26,1209,1735,1896.2679999999998,97,11,0,0,34,0,-1
11326,205,27,491,2177,1877.069,74,90,57,146,1,34,3
11327,205,28,939,1199,1818.58,152,0,79,0,0,45,62
11328,205,29,336,854,1808.961,100,90,84,156,21,0,-1
11329,205,30,1114,2834,1804.816,119,35,24,0,87,2,52
11330,205,31,851,2295,1802.283,60,59,0,15,7,28,37
11331,205,32,1269,26,1783.493,82,48,0,9,22,0,-1
11332,205,33,815,2534,1763.668,24,1,35,124,23,48,62
11333,205,34,491,942,1761.5710000000001,93,76,87,152,24,40,3
11334,205,35,135,820,1740.2920000000001,93,30,0,0,24,13,-1
11335,205,36,98,1777,1732.596,83,34,42,183,17,0,-1
11336,205,37,655,1743,1709.509,57,0,0,0,95,0,-1
11337,205,38,716,3170,1679.918,77,0,0,0,14,30,-1
11338,205,39,1029,2506,1566.816,113,76,0,200,11,16,62
11339,205,40,621,1791,1547.991,13,0,0,0,0,0,-1
11340,205,41,887,2265,1532.9270000000001,96,53,0,0,48,27,3
11341,205,42,573,344,1488.1760000000006,86,20,0,0,67,9,-1
11342,205,43,359,702,1445.4520000000002,125,21,0,0,15,14,59
11343,205,44,1031,1949,1420.277,80,0,0,0,21,0,-1
11344,205,45,623,232,1349.5610000000001,93,91,0,0,26,27,-1
11345,205,46,105,3363,1335.39,24,57,29,52,0,48,52
11346,205,47,875,1232,1331.509,85,0,0,0,0,0,-1
11347,205,48,680,2122,1315.295,24,81,0,0,9,0,-1
11348,205,49,671,1251,1294.237,81,0,0,0,49,0,-1
11349,205,50,753,2345,1280.03,94,0,0,174,16,0,53
11350,59,1,784,1759,5411.041,74,13,57,173,1,12,-1
11351,59,2,650,134,4857.444,86,79,9,13,1,1,-1
11352,59,3,939,466,4331.274,119,68,21,90,78,12,62
11353,59,4,784,593,4179.428,86,46,90,0,12,23,-1
11354,59,5,876,2946,3751.796,152,1,38,0,17,45,-1
11355,59,6,1216,287,3413.01,1,61,0,18,87,27,38
11356,59,7,491,2177,3154.216,57,39,11,116,2,34,3
11357,59,8,813,769,3120.072,1,7,21,0,1,45,3
11358,59,9,330,2465,3100.762,141,34,0,184,56,11,38
11359,59,10,17,862,2894.008,74,25,0,133,12,0,-1
11360,59,11,928,386,2819.6609999999996,13,37,0,36,3,9,-1
11361,59,12,1114,2834,2758.165,87,17,57,0,18,2,52
11362,59,13,85,2734,2737.808,66,15,77,187,8,10,52
11363,59,14,66,2523,2703.748,103,57,7,0,60,3,72
11364,59,15,343,3,2681.292,95,22,28,154,9,2,64
11365,59,16,939,1199,2540.996,84,0,46,0,84,45,62
11366,59,17,359,1546,2528.578,81,31,33,197,6,3,59
11367,59,18,749,829,2474.265,51,40,46,144,56,6,-1
11368,59,19,769,556,2362.777,1,28,0,183,1,24,37
11369,59,20,1269,2297,2307.478,78,48,0,161,11,20,-1
11370,59,21,901,598,2307.196,130,0,0,0,10,0,52
11371,59,22,939,1195,2194.677,75,36,48,0,21,23,62
11372,59,23,135,820,2103.564,80,30,0,0,7,16,-1
11373,59,24,901,128,2092.9539999999997,33,0,45,0,16,0,52
11374,59,25,783,2085,2077.0570000000002,2,80,0,40,87,29,-1
11375,59,26,672,847,2074.022,2,0,0,0,9,0,-1
11376,59,27,588,1173,1988.889,77,86,0,0,13,0,-1
11377,59,28,741,1884,1963.221,42,96,0,0,20,6,52
11378,59,29,471,3256,1942.4089999999999,0,0,1,0,0,0,-1
11379,59,30,685,2801,1912.701,42,0,0,0,17,0,-1
11380,59,31,1225,3233,1903.4679999999998,82,50,0,21,49,25,3
11381,59,32,1220,118,1893.6570000000002,152,0,0,72,19,30,-1
11382,59,33,716,3170,1756.395,78,0,0,0,36,33,-1
11383,59,34,815,2534,1717.881,90,27,29,35,45,48,62
11384,59,35,655,1743,1641.2779999999998,60,0,0,0,0,0,-1
11385,59,36,1109,94,1624.315,97,1,54,87,7,34,40
11386,59,37,199,1466,1617.328,84,0,0,100,36,0,-1
11387,59,38,671,2702,1609.515,74,47,0,83,67,0,-1
11388,59,39,832,2877,1603.0539999999999,51,0,0,0,65,0,43
11389,59,40,748,1674,1594.9270000000001,0,0,24,0,0,0,-1
11390,59,41,1249,95,1549.172,57,0,0,0,40,0,-1
11391,59,42,887,2265,1542.6860000000001,99,66,0,0,48,0,3
11392,59,43,1245,2947,1534.6429999999998,86,0,0,0,5,0,38
11393,59,44,928,2688,1520.731,96,76,0,0,29,44,-1
11394,59,45,568,114,1479.109,87,0,0,0,47,0,58
11395,59,46,350,893,1446.925,81,0,0,0,0,0,-1
11396,59,47,1269,2552,1429.024,1,23,0,150,34,49,-1
11397,59,48,696,1612,1361.235,98,46,87,27,18,49,44
11398,59,49,1029,2506,1345.0810000000001,120,0,0,31,10,26,62
11399,59,50,1269,26,1336.2579999999996,112,82,0,47,46,0,-1
11400,101,1,650,134,5724.098000000001,86,24,2,157,1,1,-1
11401,101,2,876,2946,4740.5,108,1,15,95,87,23,-1
11402,101,3,939,466,4418.932,141,24,21,90,3,1,62
11403,101,4,4,1365,4256.627,1,28,87,171,23,24,-1
11404,101,5,928,386,4166.027,97,7,65,10,45,48,-1
11405,101,6,19,1323,4117.112,1,17,0,77,1,31,-1
11406,101,7,330,2465,3980.381,119,9,59,162,34,50,38
11407,101,8,1216,287,3705.486,119,40,81,199,67,11,38
11408,101,9,769,556,3576.599,74,73,0,71,67,0,37
11409,101,10,491,2177,3481.328,60,52,11,101,78,10,3
11410,101,11,343,3,3403.816,84,2,12,145,6,47,64
11411,101,12,85,2734,3378.415,33,9,77,185,4,6,52
11412,101,13,876,2631,3186.642000000001,74,0,0,0,23,0,-1
11413,101,14,939,1199,3172.765,2,0,46,0,15,34,62
11414,101,15,636,866,2986.393,1,0,0,62,45,0,-1
11415,101,16,1269,2297,2860.408,71,30,80,142,9,15,-1
11416,101,17,359,1546,2848.119,87,18,43,197,7,2,59
11417,101,18,135,820,2759.25,42,6,81,80,2,5,-1
11418,101,19,199,1466,2586.35,24,60,0,42,16,26,-1
11419,101,20,17,862,2568.087,71,25,0,170,78,0,-1
11420,101,21,588,1173,2565.548,24,49,0,0,5,0,-1
11421,101,22,784,1759,2558.3979999999997,66,35,57,196,23,48,-1
11422,101,23,887,2265,2277.799,75,71,0,34,14,0,3
11423,101,24,1235,1812,2168.3,0,0,1,0,0,0,-1
11424,101,25,1269,2552,2131.51,60,82,0,36,9,35,-1
11425,101,26,716,3170,2117.68,60,0,0,0,22,13,-1
11426,101,27,928,2688,2105.074,79,41,0,0,19,14,-1
11427,101,28,672,847,2042.464,51,0,0,0,15,0,-1
11428,101,29,813,769,2030.154,118,21,52,0,8,19,3
11429,101,30,491,942,2024.944,88,0,74,173,28,30,3
11430,101,31,1225,3233,1970.15,90,51,0,45,39,25,3
11431,101,32,101,3498,1960.885,13,0,0,0,30,0,-1
11432,101,33,471,3256,1930.471,0,0,13,0,0,0,-1
11433,101,34,1029,2506,1879.162,98,86,0,31,6,7,62
11434,101,35,671,2702,1851.655,75,0,0,0,35,0,-1
11435,101,36,1290,2322,1840.287,51,0,0,0,0,0,-1
11436,101,37,875,1232,1815.585,80,76,0,0,0,0,-1
11437,101,38,1104,2367,1791.4520000000002,83,54,0,0,26,2,52
11438,101,39,1297,882,1765.901,0,0,24,35,50,0,-1
11439,101,40,685,2801,1758.317,80,0,0,0,35,0,-1
11440,101,41,784,593,1758.016,86,46,90,0,1,23,-1
11441,101,42,939,1195,1749.5520000000001,100,42,30,0,33,23,62
11442,101,43,350,893,1733.9129999999998,88,56,0,0,84,0,-1
11443,101,44,66,2523,1715.3229999999999,117,4,14,0,70,3,72
11444,101,45,1114,2834,1668.735,106,49,21,0,58,0,52
11445,101,46,1269,26,1657.602,101,73,0,29,42,0,-1
11446,101,47,276,716,1642.489,81,0,0,0,25,0,-1
11447,101,48,655,1743,1637.06,82,0,0,0,60,0,-1
11448,101,49,181,2639,1626.5929999999994,13,18,16,144,30,47,62
11449,101,50,783,2085,1623.861,89,0,0,98,20,0,-1
11450,80,1,650,134,5393.4940000000015,74,24,2,112,1,1,-1
11451,80,2,939,466,4263.396,86,24,79,46,23,1,62
11452,80,3,19,1323,4001.1209999999996,1,19,0,77,1,16,-1
11453,80,4,928,386,3846.683,97,6,73,16,45,48,-1
11454,80,5,876,2946,3729.276,152,13,21,109,14,34,-1
11455,80,6,1216,287,3457.022,97,36,81,4,34,11,38
11456,80,7,411,1084,3333.162000000001,1,53,0,120,1,27,38
11457,80,8,330,2465,3307.2209999999995,141,9,0,167,56,50,38
11458,80,9,4,1365,3297.073,74,43,0,18,78,35,-1
11459,80,10,1111,710,3202.147,1,68,13,29,1,45,-1
11460,80,11,343,3,3071.132,85,4,28,153,4,47,64
11461,80,12,135,820,2987.107,42,5,88,25,2,47,-1
11462,80,13,1269,2297,2713.88,66,26,91,142,7,14,-1
11463,80,14,85,2734,2662.574,66,11,0,185,7,6,52
11464,80,15,769,556,2634.234000000001,108,0,0,82,87,0,37
11465,80,16,85,2805,2611.865,1,1,24,124,1,1,52
11466,80,17,876,2631,2560.947,74,0,0,0,23,0,-1
11467,80,18,491,2177,2557.5860000000002,82,66,22,115,13,10,3
11468,80,19,588,1173,2483.825,24,41,0,0,3,0,-1
11469,80,20,176,239,2388.972,42,1,24,145,4,1,-1
11470,80,21,939,1195,2354.0029999999997,24,54,64,0,29,23,62
11471,80,22,199,1466,2323.135,33,60,0,65,15,19,-1
11472,80,23,359,1546,2267.572,90,23,75,23,7,2,59
11473,80,24,928,2688,2219.658,78,20,0,0,16,14,-1
11474,80,25,636,866,2198.36,2,0,0,83,4,0,-1
11475,80,26,716,3170,2076.243,42,0,0,0,18,13,-1
11476,80,27,17,862,1989.898,85,41,0,170,3,0,-1
11477,80,28,672,847,1958.36,51,0,0,0,15,0,-1
11478,80,29,101,3498,1893.51,13,0,0,0,48,0,-1
11479,80,30,887,2265,1865.026,77,83,0,26,14,0,3
11480,80,31,350,893,1819.204,83,82,0,0,84,0,-1
11481,80,32,939,1199,1795.257,145,0,57,0,0,45,62
11482,80,33,875,1232,1697.183,80,89,0,0,0,0,-1
11483,80,34,1269,26,1678.283,102,78,0,29,41,0,-1
11484,80,35,671,2702,1672.935,77,0,0,0,40,0,-1
11485,80,36,1225,3233,1649.838,118,69,51,45,64,0,3
11486,80,37,730,1262,1632.183,74,0,0,0,2,49,-1
11487,80,38,623,2715,1618.954,84,0,0,99,8,37,-1
11488,80,39,1290,2322,1588.578,66,0,0,0,0,0,-1
11489,80,40,685,2801,1574.888,83,0,0,0,36,0,-1
11490,80,41,1263,2369,1562.381,32,8,1,116,61,5,-1
11491,80,42,783,2085,1557.461,89,0,0,98,20,0,-1
11492,80,43,1254,3395,1553.866,108,58,0,0,78,44,62
11493,80,44,623,232,1526.7820000000006,95,0,0,0,31,26,-1
11494,80,45,471,3256,1521.297,0,0,35,0,0,0,-1
11495,80,46,491,942,1520.649,92,0,98,173,33,36,3
11496,80,47,1235,1812,1510.9289999999999,0,0,24,0,0,0,-1
11497,80,48,276,716,1497.9660000000001,81,0,0,0,25,0,-1
11498,80,49,359,702,1493.889,123,25,0,0,26,11,59
11499,80,50,1104,2367,1489.168,91,98,0,0,39,4,52
11500,164,1,650,134,6798.721,1,24,35,1,1,12,-1
11501,164,2,85,2805,6445.08,1,1,90,168,1,1,52
11502,164,3,939,466,5659.984,74,35,11,168,23,12,62
11503,164,4,928,386,4040.659,108,8,54,200,45,50,-1
11504,164,5,876,2946,3637.655,42,13,29,0,21,47,-1
11505,164,6,19,1323,3521.837,97,38,0,26,23,16,-1
11506,164,7,330,2465,3484.262,130,12,0,169,67,4,38
11507,164,8,1216,287,3220.366,119,54,0,14,56,13,38
11508,164,9,939,1199,3085.06,13,0,90,0,0,47,62
11509,164,10,343,3,3078.619,85,4,32,162,4,50,64
11510,164,11,135,820,2917.046,75,5,3,30,3,49,-1
11511,164,12,866,978,2681.51,97,12,51,130,23,10,-1
11512,164,13,199,1466,2603.167,33,47,0,40,15,19,-1
11513,164,14,588,1173,2596.759,51,48,0,0,5,0,-1
11514,164,15,1269,2297,2546.229,77,42,0,152,8,14,-1
11515,164,16,769,556,2501.3779999999997,152,0,0,103,2,0,37
11516,164,17,452,848,2470.8979999999997,86,18,0,178,45,0,-1
11517,164,18,4,1365,2436.75,130,0,0,65,87,0,-1
11518,164,19,939,1195,2374.879,77,59,51,0,7,23,62
11519,164,20,876,2631,2371.481,13,0,0,0,78,0,-1
11520,164,21,479,3371,2335.141,1,57,8,191,87,49,0
11521,164,22,716,3170,2332.012,24,0,0,0,10,48,-1
11522,164,23,928,2688,2324.875,81,28,0,0,14,18,-1
11523,164,24,491,2177,2322.973,107,0,20,116,35,21,3
11524,164,25,85,2734,2277.821,66,20,0,20,7,6,52
11525,164,26,398,532,2175.532,97,0,0,0,34,48,18
11526,164,27,359,1546,2120.9970000000008,101,32,97,36,20,50,59
11527,164,28,1274,1372,1996.1470000000002,75,0,0,0,10,0,-1
11528,164,29,333,803,1969.731,80,5,1,68,4,2,-1
11529,164,30,588,756,1964.66,1,5,27,149,1,49,-1
11530,164,31,636,866,1932.11,60,0,0,0,14,0,-1
11531,164,32,411,1084,1927.223,13,0,0,73,18,0,38
11532,164,33,672,847,1879.0,71,0,0,0,17,0,-1
11533,164,34,887,2265,1827.2279999999998,99,51,0,4,36,0,3
11534,164,35,354,784,1770.98,109,27,0,0,48,29,53
11535,164,36,101,3498,1763.1270000000006,80,0,0,0,68,0,-1
11536,164,37,471,3256,1712.1979999999999,0,0,24,0,0,0,-1
11537,164,38,1225,3233,1706.769,132,42,42,17,80,0,3
11538,164,39,359,702,1676.737,131,22,0,0,20,3,59
11539,164,40,623,232,1652.0639999999999,93,0,0,0,24,22,-1
11540,164,41,655,1743,1643.8329999999999,87,0,0,0,63,0,-1
11541,164,42,150,971,1635.1879999999999,85,0,0,0,18,0,-1
11542,164,43,623,2715,1614.491,95,0,0,0,11,0,-1
11543,164,44,350,893,1614.4820000000002,83,0,0,0,93,0,-1
11544,164,45,336,854,1609.668,156,6,0,20,58,5,-1
11545,164,46,314,2681,1600.9720000000002,103,24,57,13,4,6,3
11546,164,47,1274,3377,1587.871,90,0,0,0,52,0,-1
11547,164,48,676,2511,1582.5439999999999,108,25,0,0,67,13,-1
11548,164,49,598,1163,1561.112,152,0,0,0,6,0,23
11549,164,50,675,1256,1550.596,130,44,65,142,67,27,-1
11550,19,1,135,3428,5508.77,1,1,24,168,1,1,-1
11551,19,2,85,2805,5174.4090000000015,74,79,32,113,1,1,52
11552,19,3,650,134,4829.564,86,90,8,135,23,34,-1
11553,19,4,939,466,4573.472,108,46,17,13,45,12,62
11554,19,5,588,756,3969.906,1,19,0,12,12,2,-1
11555,19,6,928,386,3667.12,119,12,61,17,56,4,-1
11556,19,7,876,2946,3459.727000000001,60,13,47,48,33,50,-1
11557,19,8,330,2465,3404.604000000001,130,11,0,186,78,8,38
11558,19,9,19,1323,3261.0159999999996,97,61,0,26,34,21,-1
11559,19,10,135,820,3117.268,51,6,86,27,5,3,-1
11560,19,11,343,3,2800.107,91,7,39,0,6,3,64
11561,19,12,1216,287,2752.417,141,78,0,33,2,17,38
11562,19,13,1269,2297,2707.361,108,37,0,161,3,14,-1
11563,19,14,824,339,2630.4970000000008,1,20,0,16,1,0,-1
11564,19,15,716,3170,2498.556,13,0,0,0,6,48,-1
11565,19,16,876,2631,2430.346,13,0,0,0,78,0,-1
11566,19,17,623,1050,2415.624,1,13,27,138,1,12,-1
11567,19,18,588,1173,2296.236,57,67,0,0,8,0,-1
11568,19,19,854,3336,2280.8979999999997,74,53,0,74,6,0,37
11569,19,20,769,556,2250.187,152,0,0,0,9,0,37
11570,19,21,928,2688,2229.58,82,42,0,0,17,18,-1
11571,19,22,491,2177,2208.675,107,0,26,79,21,35,3
